,Evaluation_vector.csv,Graduate_vector.csv,Portrait_vector.csv,Scholarship_vector.csv,Tags_vector.csv,atten_vector_data.xlsx,dorm_vector_data.xlsx,run_vector_data.xlsx,student_behavior_vector.xlsx,体测数据_特征轨迹_vector.xlsx,体育课_特征向量_vector.xlsx,体能_vector_variable.csv,作业提交_vector_composite.csv,四六级_特征向量_vector.xlsx,图书馆_特征轨迹_vector.xlsx,基本信息_vector_variable.csv,学生签到_特征向量.csv,学科竞赛_vector_composite.csv,学籍异动_vector_composite.csv,成绩_vector_variable.csv,日常锻炼_vector.xlsx,社团活动_特征向量_vector.xlsx,线上学习_vector_composite.csv,讨论记录_特征向量_vector.xlsx,选课_vector_variable.csv,cluster
pjxuqwbj962,0.8504183556404535,0.12433988539585653,0.49307894310929135,-0.03600858586937225,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.23468369774625975,-0.29157719576628566,0.036056045866265055,-0.6255112809409683,0.6648164248589261,0.36639917754282786,0.18094541986971688,-0.47939191112537816,-0.2510217318199911,0.7160646538925781,-0.613131532665435,-0.023112033126248908,-0.11888079331252457,-0.27814691062897334,0.7605989771135151,1.4085052627778207,0.39232420446485555,-0.38283237734800823,1
pjxuqwbj967,1.4002691813936439,0.13600607887481195,-0.47988953908489296,-0.03600858586937225,1.5459386514487317,-0.12252316215187661,-0.039726706583261565,0.2831234046096253,0.6654235478183337,0.036056045866265055,-0.07514614940691222,0.6648164248589261,-0.024503678113570376,0.40046805071826047,-0.47939191112537816,0.7816377817613899,1.3098801578822554,-0.613131532665435,-0.023112033126248908,0.01307735329707589,-0.2947087576168525,0.41876851392702186,1.4085052627778207,0.6636196954391852,0.5059580826678808,1
pjxuqwbj974,0.37388097332102205,0.12433988539585653,1.7596910663260448,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.10439425029729656,-1.2485779393509049,0.4836545106819291,-0.33722478347074836,0.6648164248589261,0.42492463226656746,0.249675345353521,-0.47939191112537816,-0.30265470749906,0.15717947366699908,-0.613131532665435,-0.023112033126248908,-0.3070736405066008,0.8480586845468149,0.3617967700626066,0.7685663628909369,0.3018099385609317,-0.36706850746991615,1
pjxuqwbj976,-1.0190744519203936,0.12822861655550746,0.10849342818794147,0.6335637060213304,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,1.058158714423469,0.2826232503844861,-1.306739348580727,0.4490111187207604,0.6648164248589261,0.7944908665811153,0.3555870338039734,-0.47939191112537816,0.007143146575354157,0.192109797431098,-0.613131532665435,-0.023112033126248908,0.769092697269338,-0.44376538050776565,0.47574025779143764,0.7685663628909369,-2.2617717017671426,-0.2280719484726657,1
pjxuqwbj980,1.1803288510923677,0.12822861655550746,-0.3100583287919892,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,-1.5091457493348872,1.6224242914029527,0.9312529754975931,-0.35594468590387973,-0.4852481634669768,1.8229159833657127,-1.61485861674673,-0.47939191112537816,0.31694100064976827,-0.12226311644579042,-0.613131532665435,-0.02237270211186929,-2.2228092107456967,1.737168364948752,0.3617967700626066,1.4085052627778207,0.2716385165929571,1.6668094191481462,2
pjxuqwbj985,-0.06599968728153022,0.12433988539585653,1.72682050949516,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-0.055954543433931005,2.0052245888368008,0.4836545106819291,0.3441796650952257,-1.0602804576299283,1.948059956543763,-1.5249087962365058,-0.47939191112537816,0.5751058790451136,0.3318310924874925,-0.613131532665435,-0.023112033126248908,-0.06418987646774853,0.0034044881649737137,0.47574025779143764,1.4085052627778207,0.2716385165929571,0.6476318630654335,1
pjxuqwbj986,-1.1290446170710318,0.13989481003446289,-0.11064361735128923,1.9727082898027355,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.6706410595165466,2.579425034987572,-1.7543378133963912,0.029685304218622192,0.6648164248589261,0.7380582036370102,0.649097617222514,1.5651055384273487,0.6267388547241823,0.9955072440053676,0.681466483740603,-0.022813044407721014,1.366442918012619,-1.1052041445861924,1.0454576964355926,1.4085052627778207,0.2716385165929571,0.49202195630594525,3
pjxuqwbj988,0.04397047786910785,0.12433988539585653,-0.28704893901036993,-0.03600858586937225,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.2831234046096253,-1.2485779393509049,0.4836545106819291,-0.7303427345665028,0.08978413069597467,0.3416199743194005,0.33173812523445634,2.0752563306014578,-0.30265470749906,-0.15719344020988935,-0.613131532665435,-0.023112033126248908,0.20263990173691487,0.0034044881649737137,0.41876851392702186,1.4085052627778207,0.3018099385609317,-0.20836821883540516,3
pjxuqwbj992,0.7037914687729363,0.12433988539585653,-0.9641824097265927,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,0.18624399088289523,-0.10017704704936173,0.9312529754975931,-0.2586011932515975,-1.0602804576299283,1.383124306197135,0.45342389494348667,-0.47939191112537816,0.058776122254423024,0.8557859489489726,-0.613131532665435,-0.023112033126248908,-1.2193483375341077,0.14418018756194667,0.3617967700626066,1.4085052627778207,0.3319813605289063,1.5461286683245838,3
pjxuqwbj993,-1.165701338787911,0.12822861655550746,0.1830000236712799,1.9727082898027355,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.7190807663799121,-1.2485779393509049,-1.306739348580727,-0.41584837368989924,0.6648164248589261,0.2462470326084288,0.5617768102553857,-0.47939191112537816,-0.2510217318199911,0.3318310924874925,-0.613131532665435,-0.023112033126248908,1.3043927000516846,-0.788458820943002,0.532712001655853,1.4085052627778207,0.45266704840080474,-0.28980607079831894,3
pjxuqwbj994,0.4838511384716601,0.12433988539585653,0.5938819840573375,-0.03600858586937225,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.13780428401952965,-1.2485779393509049,-0.859140883765063,-0.9400056418175718,0.6648164248589261,0.48945354820028025,-1.5487577048060224,-0.47939191112537816,0.5751058790451136,0.8208556251848743,-0.613131532665435,-0.023112033126248908,0.3345659970129055,0.0034044881649737137,0.30482502619819074,1.4085052627778207,-2.2617717017671426,0.6179582941190269,3
pjxuqwbj996,-1.4222983908060667,0.12822861655550746,0.39885001352742216,0.6335637060213304,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.5737616457898166,-0.8657776419170571,-0.41154241894939897,0.029685304218622192,0.6648164248589261,0.7047696745935907,0.6385815630501281,-0.47939191112537816,-0.30265470749906,0.192109797431098,0.681466483740603,-0.023112033126248908,0.8432086476393246,0.0034044881649737137,0.532712001655853,1.4085052627778207,0.603276851503236,-0.22475966403916542,0
pjxuzsfj977,-1.4589551125229459,-7.746451981739401,-1.7180138463815464,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.512407574863531,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,0.08573757227329884,-0.47939191112537816,2.3306270521334613,-2.916689017573685,-0.613131532665435,-0.023112033126248908,-0.184463149152885,-5.064520690126071,-2.031016472242844,1.4085052627778207,-2.2617717017671426,-6.179534305405891,3
pjxuzsfj978,-1.4589551125229459,-7.742563250579749,-1.7399275509354695,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.512407574863531,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,0.0936246129025878,-0.47939191112537816,2.485525979170669,-2.916689017573685,-0.613131532665435,-0.023112033126248908,-0.46571554475284643,-5.064520690126071,-2.031016472242844,1.4085052627778207,-2.2617717017671426,-6.08297492502168,3
pjxuzsfj980,-0.28594001758280657,-7.746451981739401,-1.7202052168369386,-0.03600858586937225,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.463967868000165,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,-4.577193519771351,-0.47939191112537816,2.382260027812531,-2.916689017573685,-0.613131532665435,-0.023112033126248908,-0.2267383539573508,-5.064520690126071,-2.031016472242844,1.4085052627778207,-2.2617717017671426,-6.133553648080077,3
pjxuzsfj981,-0.28594001758280657,-7.746451981739401,-1.6950044565999272,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.512407574863531,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,-4.577193519771351,-0.47939191112537816,2.3306270521334613,-2.916689017573685,-0.613131532665435,-0.023112033126248908,-0.272856759198587,-5.064520690126071,-2.031016472242844,1.4085052627778207,-2.2617717017671426,-6.133553648080077,3
pjxuzsfj983,-0.28594001758280657,0.12045115423620428,-1.6851432895506617,-0.03600858586937225,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.512407574863531,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,0.5407447019106149,-0.47939191112537816,2.485525979170669,-2.916689017573685,-0.613131532665435,-0.023112033126248908,0.20929020468706155,-5.064520690126071,-2.031016472242844,1.4085052627778207,-2.2617717017671426,-6.08297492502168,1
pjxuzsfj984,-1.4589551125229459,-7.746451981739401,-1.744310291846254,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.512407574863531,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,0.4851598441422927,-0.47939191112537816,2.3306270521334613,-2.916689017573685,-0.613131532665435,-0.023112033126248908,-0.36928615197571674,-5.064520690126071,-2.031016472242844,1.4085052627778207,-2.2617717017671426,-6.08297492502168,1
pjxuzsfj988,-0.5425370696009619,-7.746451981739401,-1.6467943065812964,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.318648747410069,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,-4.577193519771351,-0.47939191112537816,2.382260027812531,-2.916689017573685,-0.613131532665435,-0.023112033126248908,-0.2267383539573508,2.537367077310496,-2.031016472242844,1.4085052627778207,-2.2617717017671426,-6.08297492502168,3
pjxuzsfj995,1.62020951169492,-7.742563250579749,-1.7421189213908617,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.512407574863531,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,0.1413224300416219,-0.47939191112537816,2.485525979170669,-2.916689017573685,-0.613131532665435,-0.023112033126248908,-1.4258168902294872,-5.064520690126071,-2.031016472242844,1.3871739661149247,-2.2617717017671426,-6.08297492502168,3
pjxuzvbj991,1.7668363985624378,0.12433988539585653,-0.9356945938064928,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.13780428401952965,-0.6743774932001333,0.4836545106819291,-0.5206798273154339,-1.6353127517928796,0.24756270826954618,-1.7312863593695682,-0.47939191112537816,1.1947015871939426,-1.781453495240478,-0.613131532665435,-0.023112033126248908,-2.595706562424891,0.42573158635589375,0.3617967700626066,1.4085052627778207,0.5731054295352613,0.5891280083479162,1
pjxuzvbj996,-0.6158505130347207,0.12433988539585653,-0.8666664244616351,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,-0.44347219834085283,-1.057177790633981,0.4836545106819291,-0.5311629726779874,0.6648164248589261,-0.012611312491575285,-1.8873370918205008,-0.47939191112537816,1.0398026601567352,0.8208556251848743,0.681466483740603,-0.023112033126248908,-1.6495402177827168,0.9369696525870078,0.532712001655853,1.4085052627778207,-2.2617717017671426,0.6009314335554831,0
pjxuzxbj984,0.263910808170384,0.12433988539585653,0.5807337613249837,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.6372310257943136,-0.8657776419170571,-0.41154241894939897,-0.027971995275421577,0.6648164248589261,1.551904486932313,0.05663063661758969,-0.47939191112537816,0.8332707574404588,0.9955072440053676,-0.613131532665435,-0.023112033126248908,-0.3870885014114942,0.15246111105588628,0.3617967700626066,1.4085052627778207,-2.2617717017671426,1.1772241199457742,1
pjxuzxbj986,0.33722425160414243,0.1321173477151597,-0.5785012095775468,-1.040367023705426,0.1420197817053482,-0.12252316215187661,-0.039726706583261565,-0.6372310257943136,-0.10017704704936173,0.036056045866265055,2.5980559180442175,0.6648164248589261,0.15494688099547507,-1.485285806408411,-0.47939191112537816,0.31694100064976827,0.4016917400156897,-0.613131532665435,-0.02237270211186929,-1.2227582402867312,1.1296100833407619,0.3617967700626066,1.4085052627778207,0.2716385165929571,1.4527167391574636,3
pjxuzxbj987,1.107015407658609,0.12433988539585653,-1.1570230098011158,-1.040367023705426,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,-1.6060251630616178,-0.10017704704936173,0.9312529754975931,-0.36343264687713217,-1.6353127517928796,0.6231023045841468,-1.5329836235474446,-0.47939191112537816,0.5234729033660447,-1.2574986387789977,-0.613131532665435,-0.023112033126248908,-1.9397076914889733,1.42875844455933,0.30482502619819074,1.4085052627778207,0.2716385165929571,1.3614072532205221,3
pjxuzxbj997,0.7771049122066948,0.12822861655550746,-0.2969101060596353,-0.03600858586937225,-0.5599396531663435,-0.12252316215187661,-0.039726706583261565,0.7190807663799121,2.0052245888368008,0.036056045866265055,-0.8875899150048047,0.6648164248589261,0.52871872741604,-1.4879148199515073,-0.47939191112537816,1.2463345628730107,-0.12226311644579042,-0.613131532665435,-0.023112033126248908,-1.0790064828153918,-0.27814691062897334,0.646655489384684,1.4085052627778207,0.24146709462498248,1.4311655587277659,1
pjxvzrfj975,-1.3123282256554285,-7.746451981739401,-1.5131207088023657,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.0280105062298786,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,0.2947441489494582,-0.47939191112537816,2.485525979170669,-2.4975251324045007,-0.613131532665435,-0.023112033126248908,-0.3189751644398232,2.537367077310496,-2.031016472242844,-0.08468550362490822,-2.2617717017671426,-1.7448466531097553,3
pjxvzrfj978,-0.6525072347516,-7.742563250579749,-1.4966854303869235,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.463967868000165,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,-4.577193519771351,-0.47939191112537816,2.537158954849737,-2.5324554561685995,-0.613131532665435,-0.023112033126248908,0.02414577055497303,-5.064520690126071,-2.031016472242844,-0.08468550362490822,-2.2617717017671426,-1.4953771293207605,3
pjxvzrfj981,1.1436721293754886,-7.746451981739401,-1.5109293383469733,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.512407574863531,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,-4.577193519771351,-0.47939191112537816,2.485525979170669,-2.4975251324045007,-0.613131532665435,-0.023112033126248908,-0.964632837817127,-5.064520690126071,-2.031016472242844,-0.08468550362490822,-2.2617717017671426,-1.7448466531097553,3
pjxvzrfj997,1.8768065637130757,-7.746451981739401,-1.6259762872550696,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.463967868000165,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,-4.577193519771351,-0.47939191112537816,2.537158954849737,-2.602316103696797,-0.613131532665435,-0.023112033126248908,-0.569859288952147,-5.064520690126071,-2.031016472242844,-0.08468550362490822,-2.2617717017671426,-1.7448466531097553,3
pjxvztfj974,-1.348984947372308,-7.742563250579749,-1.352054980331031,-0.03600858586937225,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.512407574863531,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,-4.577193519771351,-0.47939191112537816,2.3306270521334613,-2.8817586938095863,-0.613131532665435,-0.023112033126248908,1.8991005162100982,-5.064520690126071,-2.031016472242844,-0.08468550362490822,-2.2617717017671426,-2.1917954133770983,3
pjxvztfj976,-0.9824177302035142,-7.746451981739401,-1.6544641031751695,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.463967868000165,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,-4.577193519771351,-0.47939191112537816,2.3306270521334613,-2.8817586938095863,-0.613131532665435,-0.023112033126248908,1.4950154417154586,-5.064520690126071,-2.031016472242844,-0.08468550362490822,-2.2617717017671426,-2.1917954133770983,1
pjxvztfj977,-0.06599968728153022,-7.742563250579749,-1.6139237497504118,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.4155281611368,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,-4.577193519771351,-0.47939191112537816,2.485525979170669,-2.951619341337784,-0.613131532665435,-0.023112033126248908,0.08071768098422193,-5.064520690126071,-2.031016472242844,-0.08468550362490822,-2.2617717017671426,-2.1917954133770983,1
pjxvztfj980,1.6568662334117996,-7.742563250579749,-1.5416085247224658,-1.040367023705426,-1.963858522909727,-0.12252316215187661,-0.039726706583261565,-4.512407574863531,-1.4399780880678288,-3.544731672659047,-2.0407359048856843,-2.7853773401187825,-2.795982059324773,-4.577193519771351,-0.47939191112537816,2.6404249062078766,-2.846828370045488,-0.613131532665435,-0.023112033126248908,-1.5180537007119586,-5.064520690126071,-2.031016472242844,-0.08468550362490822,-2.2617717017671426,-2.1917954133770983,1
